"FacilityID","Name","Street","City","State","ZipCode","Geo","YelpID","YelpPhone","YelpCategories","YelpURL","YelpImageUrl","YelpRaiting","YelpReviewCount","Score","InspectionDate"
11289572,"LW - Merito Food Mart","201 N FM 620 RD","LAKEWAY","TX",78734,"(30.366918428866935, -97.95012371775911)","Not Found","","","","","","",97,"2018-08-13"
11291484,"Club Demonstration Services, Inc","10401 RESEARCH BLVD","AUSTIN","TX",78759,"(30.396227477255355, -97.74533155899795)","Not Found","","","","","","",100,"2018-05-31"
11292426,"Cross Creek Hospital","8402 CROSS PARK DR","AUSTIN","TX",78754,"(30.338338715422275, -97.67709425552472)","G3vemGSzMpPg-4Pg_A8_9Q","+15125498021","Counseling & Mental Health,Addiction Medicine","https://www.yelp.com/biz/cross-creek-hospital-austin?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media2.fl.yelpcdn.com/bphoto/SYRgvmq__DM3vAhnxysXtQ/o.jpg",2,10,94,"2018-07-16"
11293687,"Rusty Mule","9115 W US 290 HWY","AUSTIN","TX",78737,"(30.231503702619563, -97.92720752851103)","Not Found","","","","","","",98,"2018-03-28"
11294009,"Oumi Sushi at Sprouts 125","6920 MANCHACA RD","AUSTIN","TX",78745,"(30.2024732919495, -97.80825175650595)","Not Found","","","","","","",99,"2018-05-08"
11300211,"Chi'Lantro","5222 BURNET RD","AUSTIN","TX",78756,"(30.324303979818094, -97.74020981324804)","Not Found","","","","","","",91,"2018-08-16"
11301488,"Foxy's Cabaret","16328 N IH","AUSTIN","TX",78728,"(30.46501388324803, -97.66994044271675)","Not Found","","","","","","",92,"2018-07-26"
11293693,"Sam's Club #6188 - Snack Bar","10901 LAKELINE MALL DR","AUSTIN","TX",78717,"(30.473330235627333, -97.79565199213465)","uZUmB9pVNLtvZzYuARGVQg","+15128728464","Department Stores,Wholesale Stores,Grocery","https://www.yelp.com/biz/sams-club-austin-10?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media2.fl.yelpcdn.com/bphoto/3ugQi-YLfM6VQBqaW150uQ/o.jpg",3,34,99,"2018-10-09"
11297034,"Orange Leaf Frozen Yogurt","1920 E RIVERSIDE DR","AUSTIN","TX",78741,"(30.242507848000002, -97.72809796708977)","r87vjdxyVnHr74m3Wi_vhw","+15122913683","Ice Cream & Frozen Yogurt,Desserts,Do-It-Yourself Food","https://www.yelp.com/biz/orange-leaf-frozen-yogurt-austin-4?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media4.fl.yelpcdn.com/bphoto/_HwxyPr8XRPEHz-1sFDPPA/o.jpg",4,25,96,"2018-08-10"
11301588,"Pizza Patron","5717 S IH","AUSTIN","TX",78744,"(30.197244096013772, -97.76334818087012)","Not Found","","","","","","",96,"2018-09-04"
11303539,"Metro Food & Cafe","11900 METRIC BLVD","AUSTIN","TX",78758,"(30.400370573932197, -97.70408311484957)","Not Found","","","","","","",93,"2018-05-29"
11299024,"Subway # 49510","3220 FEATHERGRASS CT","AUSTIN","TX",78758,"(30.3950346098916, -97.72736528681006)","jlQhi6B2_3vqQ-zNRu_doA","+15128339929","Sandwiches,Fast Food","https://www.yelp.com/biz/subway-austin-33?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media3.fl.yelpcdn.com/bphoto/9FENwSlUKuLm34igwCqnLQ/o.jpg",3,18,99,"2018-08-27"
11300187,"Doubletree Austin","6505 N IH","AUSTIN","TX",78752,"(30.32638680921163, -97.70486347710225)","nTIhpR7MhsALPwg_Hh14EA","+15124543737","Hotels","https://www.yelp.com/biz/doubletree-by-hilton-hotel-austin-austin-2?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media3.fl.yelpcdn.com/bphoto/mRT1C3aW85Yo3SheEKrBSA/o.jpg",3,128,88,"2018-10-02"
11301280,"Of Rigor LLC DBA The Madison/Roosevelt Room","307 W 5TH ST","AUSTIN","TX",78701,"(30.26773629803146, -97.7462697111382)","vJvUga5XNBqjTrEEK7kI-Q","+15124944094","Cocktail Bars,Venues & Event Spaces,Music Venues","https://www.yelp.com/biz/the-roosevelt-room-austin?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media2.fl.yelpcdn.com/bphoto/BY9qbwPsmUf5PAo20IU9sQ/o.jpg",5,293,91,"2018-03-30"
11301596,"Papa Murphy's Pizza","12129 N FM 620 RD","AUSTIN","TX",78750,"(30.46098431447832, -97.81693599575108)","27BH0Da3pLFpgTukxMlDyw","+15122577272","Pizza","https://www.yelp.com/biz/papa-murphys-austin-2?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media1.fl.yelpcdn.com/bphoto/qCxclDHYbfc8Mj7OTWplkA/o.jpg",4,15,99,"2018-10-01"
11293632,"Sam's Club #6188 - Deli","10901 LAKELINE MALL DR","AUSTIN","TX",78717,"(30.473330235627333, -97.79565199213465)","uZUmB9pVNLtvZzYuARGVQg","+15128728464","Department Stores,Wholesale Stores,Grocery","https://www.yelp.com/biz/sams-club-austin-10?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg","https://s3-media2.fl.yelpcdn.com/bphoto/3ugQi-YLfM6VQBqaW150uQ/o.jpg",3,34,100,"2018-10-09"
11294005,"Mi Ranchito Taqueria","1105 W FM 1626 RD","AUSTIN","TX",78652,"(30.14013005026361, -97.8329826475204)","dR0okeaa7oyFW-SEyxJOdg","+15122928107","Mexican","https://www.yelp.com/biz/mi-ranchito-taqueria-manchaca?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg","https://s3-media2.fl.yelpcdn.com/bphoto/5AJvEMigx0e8RnTdaE-R_Q/o.jpg",4,182,90,"2018-09-14"
11297915,"Hotel San Jose","1316 S CONGRESS AVE","AUSTIN","TX",78704,"(30.250667658819363, -97.74967480557007)","gnTdUlBX2HiAWDFycmSuqw","+15128522350","Hotels","https://www.yelp.com/biz/hotel-san-jos%C3%A9-austin-2?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg","https://s3-media1.fl.yelpcdn.com/bphoto/FIMaIRKcpyDwIN31NOP1DQ/o.jpg",5,374,94,"2018-09-27"
11299070,"Taco Bueno # 3205","5000 W SLAUGHTER LN","AUSTIN","TX",78749,"(30.20034105007755, -97.86384755824413)","HnK4odm2aClNZoHOKr77XA","+15122800895","Fast Food,Mexican,Tex-Mex","https://www.yelp.com/biz/taco-bueno-austin?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg","https://s3-media4.fl.yelpcdn.com/bphoto/W0nqzSiH-EZ8n7O-XelZeQ/o.jpg",3,75,86,"2018-06-12"
11301587,"Dry Creek Shell","3800 DRY CREEK DR","AUSTIN","TX",78731,"(30.342774169907962, -97.7636502362798)","PwnclsrDATTtyhYzYhOvOA","","Gas Stations","https://www.yelp.com/biz/shell-austin-24?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg","https://s3-media3.fl.yelpcdn.com/bphoto/yhng5NWzhCbFG4WA6jelaw/o.jpg",4,4,82,"2018-07-13"
11303298,"Wetzels Pretzels/Nestle Toll House","11200 LAKELINE MALL DR","AUSTIN","TX",78613,"(30.47056474769621, -97.8065482860921)","QeIYU-CAkBi8gR8n3WyLPg","+15122582848","Cafes,Bakeries,Desserts","https://www.yelp.com/biz/nestle-toll-house-cafe-by-chip-cedar-park?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg","https://s3-media3.fl.yelpcdn.com/bphoto/JqlKXe_rb9q_cCT0wPDGpw/o.jpg",5,2,78,"2018-07-11"
11306947,"Jack Allens Kitchen","3600 N CAPITAL OF TEXAS HWY","AUSTIN","TX",78746,"(30.335325852201862, -97.80737145984922)","GbsVsvABa4d3tDJRJdRs-Q","+15123519399","Southern,American (Traditional)","https://www.yelp.com/biz/jack-allens-kitchen-360-austin?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media1.fl.yelpcdn.com/bphoto/fDpT5KNIGzFl_VCpFUeLSA/o.jpg",5,384,91,"2018-10-01"
11307013,"Heritage Park Rehabilitation and Skilled Nursing Center","2806 REAL ST","AUSTIN","TX",78722,"(30.282957412638044, -97.71192861280007)","Not Found","","","","","","",99,"2018-10-03"
11309856,"Starbucks Coffee # 20458","1920 E RIVERSIDE DR","AUSTIN","TX",78741,"(30.242507848000002, -97.72809796708977)","Not Found","","","","","","",92,"2018-07-10"
11313924,"Accent Food Services","5930 MIDDLE FISKVILLE RD","AUSTIN","TX",78752,"(30.32265767168961, -97.71218922532869)","Not Found","","","","","","",100,"2018-05-22"
11309583,"Dobie Mall - Burrito Factory","2025 GUADALUPE ST","AUSTIN","TX",78705,"(30.28363233868837, -97.74164716413281)","CfXB2vQ0_wLzwhVUpkj-XA","+15122275060","Mexican,American (New),Vegan","https://www.yelp.com/biz/burrito-factory-austin?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media2.fl.yelpcdn.com/bphoto/9_ecTj1C8YWnsvUHho6zmQ/o.jpg",5,111,87,"2018-07-19"
11343917,"Iglesia de Cristo","8135 EXCHANGE DR","AUSTIN","TX",78754,"(30.33170646407782, -97.67314779437665)","Not Found","","","","","","",92,"2018-08-02"
11318405,"IDEA Public Schools-IDEA Allan","1701 VARGAS RD","AUSTIN","TX",78741,"(30.226290924570232, -97.6990649659446)","Not Found","","","","","","",100,"2018-10-04"
11313160,"MOD Super Fast Pizza, LLC","1801 E 51ST ST","AUSTIN","TX",78723,"(30.301790674761705, -97.6986712260103)","rFSbSKU4nxVkX4wV_pbsCA","+15126872670","Pizza,Fast Food","https://www.yelp.com/biz/mod-pizza-austin-2?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media1.fl.yelpcdn.com/bphoto/kYeHzEFHeRxfnBkzwA1SSg/o.jpg",4,207,96,"2018-05-23"
11313184,"WL - MOD Super Fast Pizza, LLC","701 S CAPITAL OF TEXAS HWY","WEST LAKE HILLS","TX",78746,"(30.292995279949633, -97.82733249251322)","b8CI9JbUi7hkBe4cr39bvQ","+15127925423","Pizza,Fast Food","https://www.yelp.com/biz/mod-pizza-west-lake-hills?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media2.fl.yelpcdn.com/bphoto/Xulm1z2gEqNIp9A7OlgEOQ/o.jpg",4,70,90,"2018-05-30"
11315114,"Home 2 Suites Austin North","2800 ESPERANZA XING","AUSTIN","TX",78758,"(30.39869094984051, -97.7181342138885)","hYzF1yO7LtzVDDC_hWe4zw","+15123392400","Hotels","https://www.yelp.com/biz/home2-suites-by-hilton-austin-north-near-the-domain-austin?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media2.fl.yelpcdn.com/bphoto/JPg3ajRycPc5HiW6ug3fLA/o.jpg",5,27,93,"2018-05-01"
11317364,"Craftsman","2000 E CESAR CHAVEZ ST","AUSTIN","TX",78702,"(30.2569289887544, -97.72340595443062)","njNpmOXRnm3gbGG0xZ7IHA","+15125241771","Cocktail Bars","https://www.yelp.com/biz/craftsman-austin?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media2.fl.yelpcdn.com/bphoto/wBa4rQSIJkr_Dj4zADGynw/o.jpg",4,105,92,"2018-07-20"
11318005,"Via 313 Pizza","6705 W US 290 HWY","AUSTIN","TX",78749,"(30.233172450176816, -97.86562660567674)","KzXeYr0LJWUr-Kt0l1ObnQ","+15125848084","Pizza","https://www.yelp.com/biz/via-313-pizza-oak-hill-austin?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media1.fl.yelpcdn.com/bphoto/ECZD1Nxkd9Ofiy8QhShDOg/o.jpg",5,636,91,"2018-05-24"
11318323,"Retirement and Nursing Center-Austin","6909 BURNET LN","AUSTIN","TX",78757,"(30.346249841723928, -97.73634342749457)","UGOQ_BNhPzWXq7FkpJT-6Q","+15124525719","Retirement Homes","https://www.yelp.com/biz/retirement-and-nursing-center-austin?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media1.fl.yelpcdn.com/bphoto/YnmLqAz6Fz10YXVQsv-2RA/o.jpg",3,3,83,"2018-10-11"
11321211,"Taqueria La Familia Mex Restaurant Inc","3601 W WILLIAM CANNON DR","AUSTIN","TX",78749,"(30.214278141475486, -97.83197906398689)","KJagWpMMQZ52mZfUabaR7Q","+15128921311","Mexican","https://www.yelp.com/biz/taqueria-la-familia-mexican-restaurant-austin?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media3.fl.yelpcdn.com/bphoto/-qJn6hqZxlvpV28zgL4vwg/o.jpg",4,100,80,"2018-05-01"
11322029,"LW - Lakeway Resort and Spa","101 LAKEWAY DR","LAKEWAY","TX",78734,"(30.3746154343265, -97.98679568137659)","AyIAJV5tnOL8TCa00Qai6w","+15122616600","Venues & Event Spaces,Resorts","https://www.yelp.com/biz/lakeway-resort-and-spa-lakeway-3?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media3.fl.yelpcdn.com/bphoto/jGBQV47CFk11-GxvPEzekw/o.jpg",3,277,82,"2018-04-26"
11323804,"Subway #11715","1931 E BEN WHITE BLVD","AUSTIN","TX",78744,"(30.215511965562932, -97.74501413639966)","I1ERBsto_3312s-IJ75V5A","+15124408773","Sandwiches","https://www.yelp.com/biz/subway-austin-114?adjust_creative=o7wW9s4X43iBcxwx-i21Qw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=o7wW9s4X43iBcxwx-i21Qw","https://s3-media3.fl.yelpcdn.com/bphoto/_T1jETJBLcFM8hI6-SL97g/o.jpg",3,5,97,"2018-08-01"
